ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x45f1,CUS_0x8d84,August,Antidzem,4820,072-51-9357,Developer,8879.57,557.9641666666666,9,10,24,7,"Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Student Loan, Not Specified, Payday Loan, and Debt Consolidation Loan",15,23,4.41,15.0,_,2424.49,34.91801066667181,NA,Yes,27.98083520060329,42.683042202248814,Low_spent_Small_value_payments,275.1325392638146,Poor
0x45fd,CUS_0x1cd1,August,Poornimao,45,949-93-6591,Engineer,51200.46,4108705,7,9,22,5,"Not Specified, Auto Loan, Not Specified, Personal Loan, and Credit-Builder Loan",48,22,8.15,7.0,Bad,4126.76,34.75297068277091,13 Years and 5 Months,Yes,151.50227075320086,__10000__,High_spent_Medium_value_payments,410.385130061326,Poor
0x4609,CUS_0x9a43,August,La,45,066-97-7115,Mechanic,85720.48,6999.373333333332,7,6,16,4,"Home Equity Loan, Student Loan, Mortgage Loan, and Credit-Builder Loan",18,18,13.31,2056.0,Standard,707.08,25.760663006090816,17 Years and 6 Months,Yes,171.47714995402183,79.66495101074244,!@9#%8,688.795232368569,Poor
0x4615,CUS_0x4ab4,August,,39,723-08-9989,Writer,28315.74,2427645,10,8,23,3,"Student Loan, Payday Loan, and Not Specified",59,23,8.69,14.0,Bad,2207.45,30.073412176687214,19 Years and 3 Months,Yes,56.35493881049965,264.8796339315344,Low_spent_Small_value_payments,211.529927257966,Standard
0x4621,CUS_0x37c9,August,,38,861-27-2816,Developer,91642.4,7468.866666666666,7,5,6,1,Debt Consolidation Loan,23,8,6.2,0.0,Standard,543.2,34.246925038964584,26 Years and 3 Months,No,42.03790094859594,80.1911127244484,High_spent_Large_value_payments,864.6576529936223,Standard
0x462d,CUS_0x80b3,August,Lynnx,38,286-74-6564,Musician,7109175,,5,10,16,3,"Student Loan, Student Loan, and Debt Consolidation Loan",20,16,11.15,8.0,_,2098.55,35.214247265723046,18 Years and 0 Months,NM,17.215553743622753,29.411793809608213,Low_spent_Small_value_payments,297.01577744676905,Standard
0x4639,CUS_0x55de,August,Laurence Fletchere,45,517-17-5278,Entrepreneur,65793.66,5616805,6,3,11,4,"Personal Loan, Auto Loan, Debt Consolidation Loan, and Student Loan",22,19,11.53,6.0,Standard,1494.35,26.46449258840183,12 Years and 6 Months,Yes,113.27576241472099,,High_spent_Small_value_payments,337.29129680185366,Poor
0x4645,CUS_0x7ab3,August,,39,#F%$D@*&8,Accountant,8317345,678.1120833333333,3,5,9,2,"Credit-Builder Loan, and Personal Loan",19,20,19.59,10.0,Standard,457.13,31.80063081159002,19 Years and 4 Months,Yes,11.468958466490204,76.19212478328693,Low_spent_Small_value_payments,270.1501250835562,Standard
0x4651,CUS_0x137d,August,Frencho,33,193-22-4579,Media_Manager,43655.04,,5,7,5,4_,"Payday Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",10,2,2.71,0.0,_,97.41,33.7302575033904,NA,No,131.23623588219482,231.21694902117784,High_spent_Small_value_payments,277.03881509662745,Poor
0x465d,CUS_0x8804,August,Susan Tayloro,41,#F%$D@*&8,Accountant,14962.35,958.8625,7,9,33,8,"Student Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",26,20,9.97,12.0,Bad,1945.68,27.36900300293025,20 Years and 5 Months,Yes,67.46163206909782,102.93856401581043,Low_spent_Small_value_payments,215.48605391509173,Poor
0x4669,CUS_0x5af2,August,Christiaand,38,770-27-1304,Accountant,101977.44,8475.12,3,3,20,6,"Mortgage Loan, Personal Loan, Payday Loan, Student Loan, Not Specified, and Payday Loan",10,19,12.93,1247.0,Standard,393.75,36.124591883447216,9 Years and 2 Months,Yes,398.41193790314605,144.10721275802922,High_spent_Large_value_payments,544.992849338825,Good
0x4675,CUS_0x1298,August,Melg,49,779-78-0153,Lawyer,102080.46,8299705,5,6,10,4,"Personal Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",17,15,11.17,,Standard,89.98,33.24202401455771,NA,Yes,223.3990346080027,412.5934587332332,!@9#%8,453.9780066587642,Standard
0x4681,CUS_0x2e55,August,Popovap,25,288-26-5763,Lawyer,16497.78,1291.8149999999996,8,6,22,2,"Auto Loan, and Payday Loan",51,17,1.64,10.0,Bad,2532.71,39.231168814655945,16 Years and 11 Months,Yes,16.48682869445058,14.60088737475345,High_spent_Medium_value_payments,348.09378393079595,Standard
0x468d,CUS_0x3cb6,August,Davenportj,34,918-41-4565,Musician,107275.71,,6,7,6,0,,19,10,14.28,5.0,Good,174.76,38.24964547021352,17 Years and 9 Months,No,0.0,255.03963279106145,Low_spent_Large_value_payments,933.8246172089388,Good
0x4699,CUS_0x258c,August,Rhys Joness,56,653-75-3150,Journalist,24018.71,1799.559166666667,4,4,5,3,"Home Equity Loan, Student Loan, and Auto Loan",22,17,5.07,,_,1440.63,23.51034042241217,27 Years and 2 Months,No,43.670365385339004,63.82009864562906,High_spent_Medium_value_payments,322.4654526356986,Good
0x46a5,CUS_0x1947,August,Casey Sullivans,56,715-00-9807,Engineer,107458.2,8698.85,8,3,7,1,Student Loan,17,7,7.64,1.0,Good,244.5,42.29234770376012,32 Years and 6 Months,No,89.4060083598189,95.16846993352837,High_spent_Large_value_payments,925.3105217066527,Good
0x46b1,CUS_0x17d3,August,Stempelu,29,436-40-1442,Architect,32900.5,2625.708333333333,4,5,4,2,"Credit-Builder Loan, and Payday Loan",1,12,8.33,1.0,_,47.18,29.482942222497893,23 Years and 8 Months,NM,32.068617881349354,217.43235927710705,Low_spent_Small_value_payments,303.06985617487703,Poor
0x46bd,CUS_0xacf1,August,Manoj Kumarl,32,176-52-9533,Doctor,17161.57,,6,3,9,4,"Student Loan, Auto Loan, Debt Consolidation Loan, and Mortgage Loan",25,11,10.06,11.0,Standard,743.2,30.96875603337453,17 Years and 6 Months,Yes,47.25462667053961,122.42369082971693,Low_spent_Small_value_payments,278.8347658330768,Standard
0x46c9,CUS_0x6962,August,Camposj,24_,481-74-6465,Teacher,40198.96,,4,6,10,2,"Payday Loan, and Debt Consolidation Loan",6,20,0.58,1.0,Standard,530.04,30.30680635225471,28 Years and 4 Months,No,39.96049353351493,__10000__,High_spent_Medium_value_payments,432.95547723323824,Standard
0x46d5,CUS_0xb1e1,August,Joseph Axg,19,170-19-6505,Media_Manager,39242.58,3332215,10,8,27,5,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, Personal Loan, and Mortgage Loan",41,16,28.91,8.0,_,3861.66,33.82698792920961,6 Years and 9 Months,Yes,110.11908972966071,174.2551717151321,Low_spent_Medium_value_payments,328.84723855520724,Poor
0x46e1,CUS_0x6865,August,Eva Kuehneno,43,292-07-5024,_______,31645.66,2676.1383333333333,4,4,4,2,"Auto Loan, and Personal Loan",25,14,8.6,399.0,Good,807.06,36.08719192141362,26 Years and 8 Months,No,34.25754124687306,360.11756045868566,Low_spent_Small_value_payments,163.2387316277745,Good
0x46ed,CUS_0xacc7,August,Andy Brucet,26,417-24-5530,Lawyer,92428.83,7799.4025,5,6,17,0,,18,20,6.16,5.0,_,1396.62,41.837373406348675,26 Years and 3 Months,Yes,0.0,242.8685775185381,High_spent_Small_value_payments,797.071672481462,Standard
0x46f9,CUS_0xadd2,August,Ronald Grovere,5194,693-69-2338,Manager,41925.32,,7,7,17,4,"Personal Loan, Mortgage Loan, Not Specified, and Personal Loan",40,12,12.06,8.0,_,1450.92,27.290013273783547,19 Years and 3 Months,Yes,364.0149461771917,93.64144918841295,!@9#%8,403.7577747805575,Poor
0x4705,CUS_0x5ae6,August,Danielz,42,623-79-4308,Architect,132861.6,11243.8,5,7,4349,1,Credit-Builder Loan,29,11,14.35,8.0,Standard,1055.32,23.09168631752075,16 Years and 3 Months,Yes,66.60372897499799,1152.9752792283655,Low_spent_Medium_value_payments,184.80099179663648,Standard
0x4711,CUS_0x830e,August,Lisaf,42,864-43-4445,Lawyer,107451.03,9204.2525,0,5,11,1,Payday Loan,7,10,14.34,3.0,Good,671.46,33.69260550019996,27 Years and 2 Months,NM,68.48670349412913,307.68659444146334,Low_spent_Medium_value_payments,824.2519520644076,Good
0x471d,CUS_0x414d,August,Jonasb,20,587-81-5669,Architect,91717.32_,7577.777965211783,3,4,7,2,"Payday Loan, and Not Specified",8,2056,4.39,3.0,Standard,1.48,30.45614478905012,30 Years and 10 Months,Yes,425.25045428083587,262.2235436394695,Low_spent_Medium_value_payments,656.4690368679096,Good
0x4729,CUS_0x1ebb,August,,28,092-56-0694,Writer,12723325,1183.2770833333334,4,7,13,3,"Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",12,8,8.81,,Standard,387.78,23.847014597233766,22 Years and 5 Months,No,29.270265039462814,121.31028396804778,!@9#%8,247.74715932582276,Standard
0x4735,CUS_0x6142,August,Taran,38,735-50-1434,Accountant,12062.27,1195.1891666666666,4,3,13,3,"Payday Loan, Credit-Builder Loan, and Student Loan",14,16,9.79,10.0,Standard,1334.81,35.710118245286004,19 Years and 9 Months,Yes,21.40873561248021,__10000__,Low_spent_Small_value_payments,288.6842097886295,Standard
0x4741,CUS_0x5647,August,Soyoungh,41,365-06-9242,Lawyer,79367.94,6535995,3,4,9,0,,6,15,15.33,,Standard,1137.41,35.21972244757285,23 Years and 5 Months,Yes,0.0,529.2222706754749,Low_spent_Large_value_payments,394.3772293245252,Good
0x474d,CUS_0xadc8,August,Soyoungk,30,810-29-3531,Mechanic,18884777.0,6605.370946533594,8,7,9,3,"Not Specified, Debt Consolidation Loan, and Not Specified",8,14,10.17,2.0,_,1000.76,31.424325001673694,22 Years and 5 Months,Yes,744.0374463094097,124.42858319233775,High_spent_Large_value_payments,690.7573572979918,Good
0x4759,CUS_0x6b50,August,Janq,53,185-98-1380,Scientist,103049.46,,4,6,6,3,"Not Specified, Credit-Builder Loan, and Home Equity Loan",23,5,9.46,5.0,_,849.98,35.46268622672379,18 Years and 5 Months,No,255.2077858106894,__10000__,High_spent_Small_value_payments,675.7466991766026,Poor
0x4765,CUS_0x6472,August,Julien Toyerg,25,416-81-5863,Journalist,32218.68,2813.89,3,5,5124,1,Not Specified,1,,8.18,6.0,Good,94.27,28.36821659290727,17 Years and 4 Months,No,24.02792788448875,132.74370129482892,High_spent_Small_value_payments,384.61737082068237,Good
0x4771,CUS_0x4229,August,McAllisterq,46,588-79-8277,Architect,22032.74,2079.0616666666665,7,329,18,3,"Not Specified, Not Specified, and Debt Consolidation Loan",30,17,12.65,3.0,_,355.4,32.93851024551084,20 Years and 4 Months,NM,45.83656655459549,151.94729988169988,Low_spent_Large_value_payments,280.12230023037125,Standard
0x477d,CUS_0x751b,August,Schnurrv,51,309-10-8472,Entrepreneur,19514.52,1874.21,3,3,10,2,"Not Specified, and Not Specified",27,14,3.19,0.0,_,170.66,27.66468108658666,NA,Yes,20.22750020326073,109.25962014392056,Low_spent_Large_value_payments,327.93387965281875,Standard
0x4789,CUS_0x70e8,August,Soyoung Kimx,38,381-87-7038,_______,87070.0,7295.833333333332,8,7,10,0,,15,12,12.69,4.0,Standard,381.06,41.028205648636025,25 Years and 6 Months,NM,0.0,484.4706788137123,Low_spent_Small_value_payments,535.1126545196212,Standard
0x4795,CUS_0xb80c,August,,22,933-92-6980,Scientist,27347.9,,8,3,7,1,Not Specified,12,9,15.54,11.0,Standard,1274.89,29.474262509586644,12 Years and 10 Months,Yes,13.306162533255351,53.43993558239004,High_spent_Large_value_payments,423.2530685510213,Standard
0x47a1,CUS_0x988d,August,Chadbournz,42,037-10-7907,Writer,47899.86,3852655,3,5,23,4,"Home Equity Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",13,12,19.59,11.0,Standard,2359.68,33.96777017164187,12 Years and 4 Months,Yes,137.97591889523923,76.04287516212898,High_spent_Medium_value_payments,421.2467059426318,Poor
0x47ad,CUS_0xc24b,August,Lu Jianxinf,18,496-58-8268,Engineer,40492.58,3275.3816666666667,7,1479,28,7,"Student Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",36,17,2.45,13.0,Bad,1442.56,35.088938454603316,9 Years and 6 Months,Yes,177.8171897664585,206.23896452752706,!@9#%8,233.4820123726812,Poor
0x47b9,CUS_0x2a27,August,,29,745-09-2908,Lawyer,20334.43,1541.5358333333334,5,6,21,3,"Personal Loan, Not Specified, and Not Specified",22,11,17.79,12.0,_,2400.74,25.149548391146453,19 Years and 10 Months,Yes,45.711720815156355,,Low_spent_Small_value_payments,267.44465946688666,Poor
0x47c5,CUS_0x7042,August,,31,017-34-7557,_______,33409.33,2529.1108333333336,4,7,5,3,"Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",5,1841,9.83,5.0,Standard,812.01,37.81962394796943,20 Years and 5 Months,Yes,46.129408623488615,186.84126893380773,Low_spent_Medium_value_payments,299.94040577603704,Poor
0x47d1,CUS_0x2e22,August,Simpsonf,41,882-68-3751,Lawyer,15551.6,1315.9666666666667,6,3,13,6,"Not Specified, Student Loan, Not Specified, Payday Loan, Not Specified, and Home Equity Loan",8,10,11.81,6.0,Standard,1901.28,34.801621834530934,16 Years and 0 Months,Yes,39.55843134427607,64.85956368547728,Low_spent_Small_value_payments,317.1786716369133,Standard
0x47dd,CUS_0x4450,August,Nadia Damounix,22,066-49-5269,Teacher,88220.12,7146.676666666666,2,1,11,0,,13,0,3.93,1.0,Good,617.85,35.46682930872697,30 Years and 11 Months,No,0.0,__10000__,High_spent_Large_value_payments,801.4386519759332,Standard
0x47e9,CUS_0x5fd2,August,Kokl,51,323-80-3554,Musician,138142.16,11719.846666666665,0,5,2,4,"Credit-Builder Loan, Personal Loan, Student Loan, and Not Specified",3,2,3.94,3.0,Good,174.79,25.73012969631374,17 Years and 9 Months,No,345.74156903869425,444.8143454957913,High_spent_Small_value_payments,641.4287521321812,Standard
0x47f5,CUS_0x82bf,August,Laurenced,28,986-44-5074,Manager,56714.52_,4561.21,7,10,29,4,"Student Loan, Student Loan, Mortgage Loan, and Not Specified",40,22,11.64,13.0,_,1796.88,37.49494188537905,18 Years and 3 Months,NM,165.3355529342198,140.48717416986565,High_spent_Medium_value_payments,400.29827289591464,Poor
0x4801,CUS_0x7f27,August,Ernesti,52_,596-88-3424,Entrepreneur,100058.19,8529.1825,7,5,5,4,"Mortgage Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",19,18,11.45,6.0,Standard,1109.15,41.28412641819116,16 Years and 3 Months,Yes,320.7675610736531,,High_spent_Large_value_payments,631.3061541836453,Standard
0x480d,CUS_0x8bae,August,Martin Santag,23,405-05-7245,Media_Manager,86676.39,7198.0325,7,5,5,7,"Personal Loan, Mortgage Loan, Home Equity Loan, Student Loan, Student Loan, Credit-Builder Loan, and Credit-Builder Loan",29,19,15.61,6.0,Standard,1066.91,31.910306291328308,8 Years and 10 Months,Yes,453.70346622271904,52.96009367338778,High_spent_Large_value_payments,453.13969010389326,Standard
0x4819,CUS_0x2076,August,Ernesta,26,486-13-8771,Manager,26281.03,2440.085833333333,8,3,16,3,"Auto Loan, Mortgage Loan, and Not Specified",30,20,10.82,7.0,Standard,267.49,32.321198564020825,16 Years and 5 Months,Yes,46.426161607393745,152.742182816676,High_spent_Small_value_payments,304.84023890926363,Standard
0x4825,CUS_0x34a3,August,Greg Roumeliotise,40,423-84-9607,Teacher,14407.92,913.66,10,8,30,6,"Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Personal Loan",59,21,28.63,11.0,Bad,4283.59,33.91498919147891,0 Years and 9 Months,Yes,67.22055998304457,39.68355719322594,Low_spent_Small_value_payments,274.4618828237295,Standard
0x4831,CUS_0x641b,August,Ross Kerberx,-500,799-05-0413,Musician,22332.29,1977.0241666666668,6,7,14,3,"Mortgage Loan, Auto Loan, and Auto Loan",27,12,10.29,5.0,Standard,716.83,37.60845738940486,27 Years and 10 Months,No,34.53849859746837,49.666292138610636,High_spent_Small_value_payments,373.4976259305877,Good
0x483d,CUS_0x6ca6,August,Brett Wolfb,24,042-68-3497,Writer,15964.31,1229.3591666666666,10,5,22,5,"Mortgage Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Home Equity Loan",47,20,21.73,15.0,Bad,4375.21,32.427798347973905,NA,Yes,54.024425592476604,__10000__,Low_spent_Medium_value_payments,307.44666704650865,Standard
0x4849,CUS_0x81d,August,Georgiopoulosx,27,806-28-3875,Scientist,43452.15,3864.0125,3,6,7,5,"Student Loan, Payday Loan, Credit-Builder Loan, Not Specified, and Not Specified",30,9,10.4,11.0,Standard,859.42,28.63181641196341,10 Years and 3 Months,Yes,155.26013657218263,247.29390866924697,Low_spent_Large_value_payments,253.84720475857037,Standard
0x4855,CUS_0xa6a3,August,Katea,35,683-20-9568,Engineer,42018.21,3544.5175,0,7,6,2,"Not Specified, and Student Loan",3,,15.27,5.0,Good,421.99,38.48277683963608,19 Years and 11 Months,No,46.28765687816973,67.45480558017283,High_spent_Medium_value_payments,490.70928754165743,Good
0x4861,CUS_0x4349,August,Frankf,34,124-74-1413,Manager,86763.16,7138.263333333332,4,1467,9,6,"Student Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Personal Loan, and Personal Loan",17,13,15.87,10.0,Standard,959.9,28.92453969254184,9 Years and 3 Months,Yes,324.06493905603764,,High_spent_Small_value_payments,345.0338396000123,Standard
0x486d,CUS_0x5046,August,Yukoe,27,630-44-3542,Entrepreneur,29901.97,2462.830833333333,3,4,7,2,"Debt Consolidation Loan, and Debt Consolidation Loan",15,9,1.07,1.0,_,319.85,27.57786867374673,22 Years and 2 Months,No,42.43430890767929,81.53026410330759,High_spent_Small_value_payments,382.31851032234647,Poor
0x4879,CUS_0x66a7,August,Karenu,41,041-64-1188,Lawyer,36963.52,,9,10,23,8,"Not Specified, Debt Consolidation Loan, Payday Loan, Payday Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Mortgage Loan",54,25,4.27,17.0,Bad,2518.8,30.732365783066463,13 Years and 10 Months,Yes,203.6009926540305,177.74198464003587,High_spent_Small_value_payments,168.886356039267,Poor
0x4885,CUS_0x7ae7,August,Jasonx,15,#F%$D@*&8,Entrepreneur,18235.61_,1313.6341666666667,8,6,9,2,"Personal Loan, and Payday Loan",24,15,14.29,9.0,Standard,1259.92,24.251097133660327,10 Years and 3 Months,Yes,22.99100814982672,59.2325281621957,High_spent_Small_value_payments,309.1398803546442,Standard
0x4891,CUS_0x64a3,August,Harichb,28,420-36-8896,Teacher,55916.52,4597.71,809,7,2366,4,"Auto Loan, Mortgage Loan, Student Loan, and Mortgage Loan",17,13,2.23,2.0,Standard,1069.61,28.374168884477925,26 Years and 10 Months,Yes,103.0663890283302,129.7043258658685,High_spent_Medium_value_payments,477.0002851058013,Standard
0x489d,CUS_0x49e3,August,Wheatleyr,29,514-61-2381,Doctor,45139.08,3535.59,7,9,19,6,"Payday Loan, Not Specified, Debt Consolidation Loan, Not Specified, Payday Loan, and Credit-Builder Loan",16,19,9.16,,_,1419.66,34.290520163367255,14 Years and 6 Months,NM,153.446081743519,80.59471526541361,High_spent_Medium_value_payments,369.51820299106737,Standard
0x48a9,CUS_0x42fb,August,Deepa Seetharamane,37,176-30-1485,Entrepreneur,9589545,697.12875,8,7,33,6,"Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Payday Loan",21,18,13.71,1903.0,Standard,1907.73,34.436803925105515,NA,Yes,25.248248041311264,39.641035950559505,!@9#%8,264.8235910081292,Standard
0x48b5,CUS_0xa5e9,August,Josephx,19,640-46-2271,Teacher,16644.37,1677.030833333333,6,7,28,2,"Home Equity Loan, and Not Specified",49,23,7.16,10.0,Bad,1415.11,32.518542838669696,18 Years and 4 Months,Yes,16.248296899673893,76.094939116094,High_spent_Small_value_payments,335.35984731756537,Poor
0x48c1,CUS_0xbba8,August,Altmeyern,17,709-94-0795,Musician,108337.32,8474.980346209326,3,4,20,4,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",5,14,11.63,11.0,Standard,434.61,33.72400154857864,30 Years and 3 Months,Yes,806.6026384079158,347.95703201342485,High_spent_Medium_value_payments,543.6809833693329,Good
0x48cd,CUS_0x5479,August,Edwardsl,50,087-00-0175,Musician,29365.12,2524.0933333333332,5,5,12,1,Home Equity Loan,11,11,7.04,5.0,_,463.57,25.221604746132602,26 Years and 4 Months,No,21.521584188494238,,Low_spent_Large_value_payments,348.06772724413764,Good
0x48d9,CUS_0x3bc7,August,Emmottg,43,799-75-6293,Engineer,64613.32,5232.443333333334,10,7,33,5,"Mortgage Loan, Payday Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",40,18,16.35,14.0,Standard,1522.0,31.744008748084177,10 Years and 11 Months,Yes,235.43878786463864,201.24019452016742,High_spent_Medium_value_payments,336.5653509485273,Standard
0x48e5,CUS_0x2b8c,August,Christiaan Hetznerx,26,401-72-9262,Doctor,163380.76,13446.063333333335,3,3,10,2,"Debt Consolidation Loan, and Auto Loan",5,-1,3.91,7.0,Good,340.43,33.056830938089384,20 Years and 10 Months,NM,198.63256609212087,617.5997355942616,Low_spent_Medium_value_payments,808.3740316469508,Poor
0x48f1,CUS_0x62e9,August,Woodallf,33,678-34-4743,Teacher,179948.84,14836.736666666666,0,5,4,3,"Mortgage Loan, Home Equity Loan, and Student Loan",30,0,0.3500000000000001,4.0,Good,1104.31,27.028313952188306,31 Years and 9 Months,No,446.2593465712956,674.3317229146313,Low_spent_Large_value_payments,633.0825971807398,Poor
0x48fd,CUS_0x5f64,August,Olga Popovak,32,231-02-6063,Doctor,31323.88,2438.3233333333333,10,5,16,7,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Credit-Builder Loan, and Not Specified",54,19,1.69,14.0,Bad,1620.94,33.94737718769799,13 Years and 2 Months,Yes,135.03588807827288,45.31951212516692,High_spent_Large_value_payments,303.47693312989355,Poor
